id,ingredient_name,ingredient_link,ingredient_image
229,1 part  Cherry Heering,/ingredient/103-Cherry-Heering,../images/ingredients/Cherry Heering-Medium.png
229,1 part  Soda water,/ingredient/455-Soda-water,../images/ingredients/Soda water-Medium.png
229,1 part  Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
229,cubes Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
230,2 shots Absinthe,/ingredient/573-Absinthe,../images/ingredients/Absinthe-Medium.png
230,Top Champagne,/ingredient/97-Champagne,../images/ingredients/Champagne-Medium.png
231,6 cl gin,/ingredient/2-gin,../images/ingredients/gin-Medium.png
231,2 dashes Peach Bitters,/ingredient/540-Peach-Bitters,../images/ingredients/Peach Bitters-Medium.png
231,2 Fresh leaves Mint,/ingredient/337-Mint,../images/ingredients/Mint-Medium.png
232,1/2 pint  Lager,/ingredient/289-Lager,../images/ingredients/Lager-Medium.png
232,1/2 pint  Cider,/ingredient/120-Cider,../images/ingredients/Cider-Medium.png
232,1 dash  Blackcurrant cordial,/ingredient/63-Blackcurrant-cordial,../images/ingredients/Blackcurrant cordial-Medium.png
233,70ml/2fl oz Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
233,1 tbsp Dry Vermouth,/ingredient/189-Dry-Vermouth,../images/ingredients/Dry Vermouth-Medium.png
233,2 tbsp Olive Brine,/ingredient/576-Olive-Brine,../images/ingredients/Olive Brine-Medium.png
233,1 wedge Lemon,/ingredient/299-Lemon,../images/ingredients/Lemon-Medium.png
233,1 Olive,/ingredient/347-Olive,../images/ingredients/Olive-Medium.png
234,Kahlua,/ingredient/282-Kahlua,../images/ingredients/Kahlua-Medium.png
234,Sambuca,/ingredient/440-Sambuca,../images/ingredients/Sambuca-Medium.png
234,Baileys irish cream,/ingredient/43-Baileys-irish-cream,../images/ingredients/Baileys irish cream-Medium.png
235,2 part  Fruit punch,/ingredient/221-Fruit-punch,../images/ingredients/Fruit punch-Medium.png
235,1 part  Sprite,/ingredient/466-Sprite,../images/ingredients/Sprite-Medium.png
235,2 shots  Tequila,/ingredient/4-Tequila,../images/ingredients/Tequila-Medium.png
235,Float Bacardi  151 proof rum,/ingredient/571-151-proof-rum,../images/ingredients/151 proof rum-Medium.png
236,1 1/2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
236,4 oz  Ginger ale,/ingredient/228-Ginger-ale,../images/ingredients/Ginger ale-Medium.png
236,1  Lime,/ingredient/312-Lime,../images/ingredients/Lime-Medium.png
237,2 oz  Heavy cream,/ingredient/259-Heavy-cream,../images/ingredients/Heavy cream-Medium.png
237,6-8 oz  Milk,/ingredient/333-Milk,../images/ingredients/Milk-Medium.png
237,1 stick  Cinnamon,/ingredient/122-Cinnamon,../images/ingredients/Cinnamon-Medium.png
237,1  Vanilla,/ingredient/508-Vanilla,../images/ingredients/Vanilla-Medium.png
237,2 oz finely chopped dark  Chocolate,/ingredient/116-Chocolate,../images/ingredients/Chocolate-Medium.png
237,Fresh  Whipped cream,/ingredient/515-Whipped-cream,../images/ingredients/Whipped cream-Medium.png
238,1 2/3 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
238,1/3 oz  Dry Vermouth,/ingredient/189-Dry-Vermouth,../images/ingredients/Dry Vermouth-Medium.png
238,1  Olive,/ingredient/347-Olive,../images/ingredients/Olive-Medium.png
239,2 1/2 oz  Scotch,/ingredient/5-Scotch,../images/ingredients/Scotch-Medium.png
239,1 1/2 tsp  Dry Vermouth,/ingredient/189-Dry-Vermouth,../images/ingredients/Dry Vermouth-Medium.png
239,1 twist of  Lemon peel,/ingredient/294-Lemon-peel,../images/ingredients/Lemon peel-Medium.png
240,1 1/2 oz  Dubonnet Rouge,/ingredient/191-Dubonnet-Rouge,../images/ingredients/Dubonnet Rouge-Medium.png
240,3/4 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
240,1 dash  Bitters,/ingredient/56-Bitters,../images/ingredients/Bitters-Medium.png
240,1 twist of  Lemon peel,/ingredient/294-Lemon-peel,../images/ingredients/Lemon peel-Medium.png
241,5 cl Pisco,/ingredient/400-Pisco,../images/ingredients/Pisco-Medium.png
241,2.5 cl Lime Juice,/ingredient/308-Lime-Juice,../images/ingredients/Lime Juice-Medium.png
241,2.5 cl Pineapple Syrup,/ingredient/577-Pineapple-Syrup,../images/ingredients/Pineapple Syrup-Medium.png
241,1.5 cl St. Germain,/ingredient/578-St.-Germain,../images/ingredients/St. Germain-Medium.png
241,2 Dashes Angostura Bitters,/ingredient/20-Angostura-Bitters,../images/ingredients/Angostura Bitters-Medium.png
241,Pinch Pepper,/ingredient/386-Pepper,../images/ingredients/Pepper-Medium.png
241,2 sprigs Lavender,/ingredient/579-Lavender,../images/ingredients/Lavender-Medium.png
242,2 tblsp  Chocolate syrup,/ingredient/115-Chocolate-syrup,../images/ingredients/Chocolate syrup-Medium.png
242,6 oz whole  Milk,/ingredient/333-Milk,../images/ingredients/Milk-Medium.png
242,6 oz  Soda water,/ingredient/455-Soda-water,../images/ingredients/Soda water-Medium.png
243,6  Egg yolk,/ingredient/193-Egg-yolk,../images/ingredients/Egg yolk-Medium.png
243,1/4 cup  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
243,2 cups  Milk,/ingredient/333-Milk,../images/ingredients/Milk-Medium.png
243,1/2 cup  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
243,1/2 cup  Bourbon,/ingredient/71-Bourbon,../images/ingredients/Bourbon-Medium.png
243,1 tsp  Vanilla extract,/ingredient/502-Vanilla-extract,../images/ingredients/Vanilla extract-Medium.png
243,1/4 tsp  Salt,/ingredient/439-Salt,../images/ingredients/Salt-Medium.png
243,1 cup  Whipping cream,/ingredient/516-Whipping-cream,../images/ingredients/Whipping cream-Medium.png
243,6  Egg white,/ingredient/192-Egg-white,../images/ingredients/Egg white-Medium.png
243,1/4 cup  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
243,Ground  Nutmeg,/ingredient/344-Nutmeg,../images/ingredients/Nutmeg-Medium.png
244,1/2 cup  Egg,/ingredient/194-Egg,../images/ingredients/Egg-Medium.png
244,3 tblsp  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
244,13 oz skimmed  Condensed milk,/ingredient/145-Condensed-milk,../images/ingredients/Condensed milk-Medium.png
244,3/4 cup skimmed  Milk,/ingredient/333-Milk,../images/ingredients/Milk-Medium.png
244,1 tsp  Vanilla extract,/ingredient/502-Vanilla-extract,../images/ingredients/Vanilla extract-Medium.png
244,1 tsp  Rum,/ingredient/3-Rum,../images/ingredients/Rum-Medium.png
244,Nutmeg,/ingredient/344-Nutmeg,../images/ingredients/Nutmeg-Medium.png
245,6  Egg,/ingredient/194-Egg,../images/ingredients/Egg-Medium.png
245,1/4 cup  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
245,1/4 tsp  Salt,/ingredient/439-Salt,../images/ingredients/Salt-Medium.png
245,1 qt  Milk,/ingredient/333-Milk,../images/ingredients/Milk-Medium.png
245,1 tsp  Vanilla extract,/ingredient/502-Vanilla-extract,../images/ingredients/Vanilla extract-Medium.png
246,60 ml Cachaca,/ingredient/81-Cachaca,../images/ingredients/Cachaca-Medium.png
246,1 Lime,/ingredient/312-Lime,../images/ingredients/Lime-Medium.png
246,3 cl Elderflower cordial,/ingredient/552-Elderflower-cordial,../images/ingredients/Elderflower cordial-Medium.png
247,2 oz Mezcal,/ingredient/330-Mezcal,../images/ingredients/Mezcal-Medium.png
247,3/4 oz Chocolate liqueur,/ingredient/113-Chocolate-liqueur,../images/ingredients/Chocolate liqueur-Medium.png
247,1/2 oz Coffee liqueur,/ingredient/138-Coffee-liqueur,../images/ingredients/Coffee liqueur-Medium.png
248,3/4 oz  Brandy,/ingredient/74-Brandy,../images/ingredients/Brandy-Medium.png
248,3/4 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
248,3/4 oz  Sweet Vermouth,/ingredient/482-Sweet-Vermouth,../images/ingredients/Sweet Vermouth-Medium.png
248,Carbonated water,/ingredient/89-Carbonated-water,../images/ingredients/Carbonated water-Medium.png
248,Lemon peel,/ingredient/294-Lemon-peel,../images/ingredients/Lemon peel-Medium.png
249,3/4 oz  Apricot brandy,/ingredient/32-Apricot-brandy,../images/ingredients/Apricot brandy-Medium.png
249,1 1/2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
249,3/4 oz  Dry Vermouth,/ingredient/189-Dry-Vermouth,../images/ingredients/Dry Vermouth-Medium.png
249,1 tsp  Grenadine,/ingredient/250-Grenadine,../images/ingredients/Grenadine-Medium.png
249,1/4 tsp  Lemon juice,/ingredient/293-Lemon-juice,../images/ingredients/Lemon juice-Medium.png
249,1  Cherry,/ingredient/106-Cherry,../images/ingredients/Cherry-Medium.png
250,5 cl Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
250,1 cl Kahlua,/ingredient/282-Kahlua,../images/ingredients/Kahlua-Medium.png
250,1 dash Sugar syrup,/ingredient/475-Sugar-syrup,../images/ingredients/Sugar syrup-Medium.png
251,1 shot Rum,/ingredient/3-Rum,../images/ingredients/Rum-Medium.png
251,1/2 shot Vanilla syrup,/ingredient/506-Vanilla-syrup,../images/ingredients/Vanilla syrup-Medium.png
251,1 shot Espresso,/ingredient/200-Espresso,../images/ingredients/Espresso-Medium.png
251,1 shot Coffee,/ingredient/139-Coffee,../images/ingredients/Coffee-Medium.png
252,1/2 oz  Firewater,/ingredient/207-Firewater,../images/ingredients/Firewater-Medium.png
252,1/2 oz  Absolut Peppar,/ingredient/7-Absolut-Peppar,../images/ingredients/Absolut Peppar-Medium.png
252,1 dash  Tabasco sauce,/ingredient/483-Tabasco-sauce,../images/ingredients/Tabasco sauce-Medium.png
253,2 oz Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
253,1 tsp Honey,/ingredient/260-Honey,../images/ingredients/Honey-Medium.png
253,3 Figs,/ingredient/609-Figs,../images/ingredients/Figs-Medium.png
253,1 Sprig Thyme,/ingredient/610-Thyme,../images/ingredients/Thyme-Medium.png
253,2 dashes Angostura Bitters,/ingredient/20-Angostura-Bitters,../images/ingredients/Angostura Bitters-Medium.png
253,Top Tonic Water,/ingredient/497-Tonic-Water,../images/ingredients/Tonic Water-Medium.png
254,1 oz  Amaretto,/ingredient/18-Amaretto,../images/ingredients/Amaretto-Medium.png
254,1 oz  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
254,1 oz Bacardi  151 proof rum,/ingredient/571-151-proof-rum,../images/ingredients/151 proof rum-Medium.png
254,1 oz  Dr. Pepper,/ingredient/186-Dr.-Pepper,../images/ingredients/Dr. Pepper-Medium.png
254,1 oz  Beer,/ingredient/52-Beer,../images/ingredients/Beer-Medium.png
255,1 oz  Kahlua,/ingredient/282-Kahlua,../images/ingredients/Kahlua-Medium.png
255,1 oz  Sambuca,/ingredient/440-Sambuca,../images/ingredients/Sambuca-Medium.png
255,1 oz  Blue Curacao,/ingredient/67-Blue-Curacao,../images/ingredients/Blue Curacao-Medium.png
255,1 oz  Baileys irish cream,/ingredient/43-Baileys-irish-cream,../images/ingredients/Baileys irish cream-Medium.png
256,1/4 glass  Sambuca,/ingredient/440-Sambuca,../images/ingredients/Sambuca-Medium.png
256,3/4 glass  Sarsaparilla,/ingredient/441-Sarsaparilla,../images/ingredients/Sarsaparilla-Medium.png
257,2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
257,1/2 oz  Triple sec,/ingredient/498-Triple-sec,../images/ingredients/Triple sec-Medium.png
258,1 oz  Scotch,/ingredient/5-Scotch,../images/ingredients/Scotch-Medium.png
258,1 oz  Sweet Vermouth,/ingredient/482-Sweet-Vermouth,../images/ingredients/Sweet Vermouth-Medium.png
258,1 dash  Bitters,/ingredient/56-Bitters,../images/ingredients/Bitters-Medium.png
258,1/4 tsp  Sugar syrup,/ingredient/475-Sugar-syrup,../images/ingredients/Sugar syrup-Medium.png
259,1/2 oz  Amaretto,/ingredient/18-Amaretto,../images/ingredients/Amaretto-Medium.png
259,1/2 oz  Creme de Cacao,/ingredient/164-Creme-de-Cacao,../images/ingredients/Creme de Cacao-Medium.png
259,2 oz  Light cream,/ingredient/304-Light-cream,../images/ingredients/Light cream-Medium.png
260,1/2 cup black  Coffee,/ingredient/139-Coffee,../images/ingredients/Coffee-Medium.png
260,1/2 cup  Milk,/ingredient/333-Milk,../images/ingredients/Milk-Medium.png
260,1-2 tsp  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
261,1/2 oz  Jägermeister,/ingredient/278-Jägermeister,../images/ingredients/Jägermeister-Medium.png
261,1/2 oz  Sambuca,/ingredient/440-Sambuca,../images/ingredients/Sambuca-Medium.png
261,1/2 oz  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
262,1 1/2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
262,2 tsp superfine  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
262,1 1/2 oz  Lemon juice,/ingredient/293-Lemon-juice,../images/ingredients/Lemon juice-Medium.png
262,4 oz Chilled  Champagne,/ingredient/97-Champagne,../images/ingredients/Champagne-Medium.png
262,1  Orange,/ingredient/359-Orange,../images/ingredients/Orange-Medium.png
262,1  Maraschino cherry,/ingredient/322-Maraschino-cherry,../images/ingredients/Maraschino cherry-Medium.png
263,1 1/2 oz  Cognac,/ingredient/141-Cognac,../images/ingredients/Cognac-Medium.png
263,3/4 oz  Amaretto,/ingredient/18-Amaretto,../images/ingredients/Amaretto-Medium.png
264,4.5 cl Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
264,1.5 cl Raspberry Liqueur,/ingredient/416-Raspberry-Liqueur,../images/ingredients/Raspberry Liqueur-Medium.png
264,1.5 cl pineapple juice,/ingredient/393-pineapple-juice,../images/ingredients/pineapple juice-Medium.png
265,1 oz Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
265,1 oz Lillet,/ingredient/306-Lillet,../images/ingredients/Lillet-Medium.png
265,1 oz Sweet Vermouth,/ingredient/482-Sweet-Vermouth,../images/ingredients/Sweet Vermouth-Medium.png
265,1 Orange Peel,/ingredient/354-Orange-Peel,../images/ingredients/Orange Peel-Medium.png
266,2 oz  Blended whiskey,/ingredient/66-Blended-whiskey,../images/ingredients/Blended whiskey-Medium.png
266,1/2 oz  Benedictine,/ingredient/53-Benedictine,../images/ingredients/Benedictine-Medium.png
266,Juice of 1/4  Lemon,/ingredient/299-Lemon,../images/ingredients/Lemon-Medium.png
266,Juice of 1/2  Lime,/ingredient/312-Lime,../images/ingredients/Lime-Medium.png
266,1 slice  Lemon,/ingredient/299-Lemon,../images/ingredients/Lemon-Medium.png
266,1 slice  Lime,/ingredient/312-Lime,../images/ingredients/Lime-Medium.png
267,750 ml Rose,/ingredient/615-Rose,../images/ingredients/Rose-Medium.png
267,1/2 cup Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
267,8 oz Strawberries,/ingredient/470-Strawberries,../images/ingredients/Strawberries-Medium.png
267,2-3 oz Lemon Juice,/ingredient/293-Lemon-Juice,../images/ingredients/Lemon Juice-Medium.png
268,1 1/2 oz  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
268,1 tblsp  Triple sec,/ingredient/498-Triple-sec,../images/ingredients/Triple sec-Medium.png
268,1 1/2 oz  Lime juice,/ingredient/308-Lime-juice,../images/ingredients/Lime juice-Medium.png
268,1 tsp  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
268,1  Cherry,/ingredient/106-Cherry,../images/ingredients/Cherry-Medium.png
268,1 cup crushed  Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
269,2 oz  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
269,1 tblsp  Lime juice,/ingredient/308-Lime-juice,../images/ingredients/Lime juice-Medium.png
269,6  Mint,/ingredient/337-Mint,../images/ingredients/Mint-Medium.png
269,1 tsp  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
270,1 1/2 oz  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
270,4 chunks  Pineapple,/ingredient/397-Pineapple,../images/ingredients/Pineapple-Medium.png
270,1 tblsp  Lime juice,/ingredient/308-Lime-juice,../images/ingredients/Lime juice-Medium.png
270,1/2 tsp  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
271,1 can frozen  Apple juice,/ingredient/28-Apple-juice,../images/ingredients/Apple juice-Medium.png
271,1 cup  Strawberries,/ingredient/470-Strawberries,../images/ingredients/Strawberries-Medium.png
271,2 tblsp  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
271,1  Lemon,/ingredient/299-Lemon,../images/ingredients/Lemon-Medium.png
271,1  Apple,/ingredient/30-Apple,../images/ingredients/Apple-Medium.png
271,1 L  Soda water,/ingredient/455-Soda-water,../images/ingredients/Soda water-Medium.png
271,Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
272,1 cup  Yoghurt,/ingredient/533-Yoghurt,../images/ingredients/Yoghurt-Medium.png
272,1 cup  Fruit juice,/ingredient/220-Fruit-juice,../images/ingredients/Fruit juice-Medium.png
273,1 cup fruit  Yoghurt,/ingredient/533-Yoghurt,../images/ingredients/Yoghurt-Medium.png
273,1  Banana,/ingredient/47-Banana,../images/ingredients/Banana-Medium.png
273,4 oz frozen  Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
273,1/2 piece textural  Fruit,/ingredient/222-Fruit,../images/ingredients/Fruit-Medium.png
273,6  Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
274,2 shots Rum,/ingredient/3-Rum,../images/ingredients/Rum-Medium.png
274,1 shot Apricot Nectar,/ingredient/33-Apricot-Nectar,../images/ingredients/Apricot Nectar-Medium.png
274,1 shot Pomegranate juice,/ingredient/602-Pomegranate-juice,../images/ingredients/Pomegranate juice-Medium.png
274,Juice of 1/2 lemon,/ingredient/299-lemon,../images/ingredients/lemon-Medium.png
274,Top Soda Water,/ingredient/455-Soda-Water,../images/ingredients/Soda Water-Medium.png
275,1/2  Coffee,/ingredient/139-Coffee,../images/ingredients/Coffee-Medium.png
275,1/2  Peach schnapps,/ingredient/379-Peach-schnapps,../images/ingredients/Peach schnapps-Medium.png
276,5 parts  Peach Vodka,/ingredient/380-Peach-Vodka,../images/ingredients/Peach Vodka-Medium.png
276,3 parts  Lemon juice,/ingredient/293-Lemon-juice,../images/ingredients/Lemon juice-Medium.png
276,1 part  Galliano,/ingredient/223-Galliano,../images/ingredients/Galliano-Medium.png
276,1 part  Sirup of roses,/ingredient/452-Sirup-of-roses,../images/ingredients/Sirup of roses-Medium.png
277,30 ml Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
277,30 ml Campari,/ingredient/83-Campari,../images/ingredients/Campari-Medium.png
277,90 ml Orange Juice,/ingredient/352-Orange-Juice,../images/ingredients/Orange Juice-Medium.png
277,Garnish with Orange Peel,/ingredient/354-Orange-Peel,../images/ingredients/Orange Peel-Medium.png
278,1 1/2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
278,1 oz  Brandy,/ingredient/74-Brandy,../images/ingredients/Brandy-Medium.png
278,1 oz  Sweet Vermouth,/ingredient/482-Sweet-Vermouth,../images/ingredients/Sweet Vermouth-Medium.png
278,1 oz  Club soda,/ingredient/127-Club-soda,../images/ingredients/Club soda-Medium.png
279,2 1/2 shots  Galliano,/ingredient/223-Galliano,../images/ingredients/Galliano-Medium.png
279,Ginger ale,/ingredient/228-Ginger-ale,../images/ingredients/Ginger ale-Medium.png
279,Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
280,1/2 oz  Dark rum,/ingredient/179-Dark-rum,../images/ingredients/Dark rum-Medium.png
280,1/2 oz  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
280,1/2 oz  Triple sec,/ingredient/498-Triple-sec,../images/ingredients/Triple sec-Medium.png
280,1/2 oz  Tequila,/ingredient/4-Tequila,../images/ingredients/Tequila-Medium.png
